"ID","Localisation","Rack","Nom du matériel","MODELE","Type","Nb Elts","Architecture","U","MARQUE","numéro de série","CONSO(Watt)","I","PDUOndulé","PDUNormal","cluster","critique","domaine","gestion","Action","Phase","Salle","Îlot","Baie","Baie00","FCTotal","FCCalculé","FCUtilisé","FCFutur","RJ45Total","RJ45Calculé","RJ45Utilisé","RJ45Futur","10GbpsFutur","RJ45CM","IPMI Dédié","IPMIUtilisé","IPMIFutur","Slot 1","Slot 2","Slot 3","Slot 4","Slot 5","Slot 6","Slot 7",,,,,,,,"IP","Hostname <> Machine","Etat configuration réseau","Actions conf réseau à mener","IPMI Futur","RJ Futur","RJabrancher","Couleurcable","confswitch","nomcable","SommeRJ",,,,,,,
399,"TPB -2","Stock","SXT_SEQ72a:Slot3","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,1,2,7,"07",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
38,"TPB -1","ATL","R910-1.AUTH.RITAC.I2","PowerEdge R910","Serveur",1,"Rackable",4,"DELL","GF3K15J",540,"2,35",,,"∞","","ATL – bureautique","ATL","Déménagement",4,1,2,7,"07",0,0,0,0,,10,11,10,,4,1,,1,"2RJ",,"2RJ","2RJ",,,,2,"Err :502",2,2,"Err :502","Err :502","Err :502","-",,,"?",1,10,"ipmi;cm1;cm2;cm3;cm4;slot1/1;slot1/2;slot3/1;slot3/2;slot4/1;slot4/2","G;R;R;V;V;R;V;R;V;R;V","u114;u114;t110,t114,t1201;t110,t114,t1201;u114;u201;u201;t110,t114,t1201;t110,t114,t1201;u201;u201","B42;A33;A34;B34;B33;A35;B35;A36;B36;A37;B37",11,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
7,"TPA 1","Droite","R730-1.AUTH.RITAC.I2","PowerEdge R730","Serveur",1,"Rackable",2,"DELL","9HGMS62",750,,,,"∞","","ATL – bureautique","ATL","Déménagement",3,1,2,7,"07",0,0,0,0,,12,12,12,,4,1,,1,,,,,"4RJ",,"4RJ","Err :502","Err :502","Err :502","Err :502",4,"Err :502",4,"-",,,"?",1,12,"ipmi;cm1;cm2;cm3;cm4;slot5/1;slot5/2;slot5/3;slot5/4;slot7/1;slot7/2;slot7/3;slot7/4","G;R;R;V;V;R;V;R;V;R;V;R;V","u114;u114;t110,t114,t1201;t110,t114,t1201;u114;u201;u201;t110,t114,t1201;t110,t114,t1201;u201;u201;t110,t114,t1201;t110,t114,t1201","A42;A27;A28;B28;B27;A29;B29;A30;B30;A31;B31;A32;B32",13,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
17,"TPA 1","Gauche","HP02.AUTH.RITAC.I2","Proliant DL360pG8","Serveur",1,"Rackable",1,"HP","CZJ422010M",750,,,,"∞","","ATL – applicatif","ATL","Déménagement",3,1,2,7,"07",0,0,0,0,,4,8,8,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"?",1,8,"ipmi;cm1;cm2;cm3;cm4;slot1/1;slot1/2;slot1/3;slot1/4","G;R;R;R;R;V;V;V;V","u114;u114;t100,t102,t110,t114,t1012,t1126;u201;u201;u114;t100,t102,t110,t114,t1012,t1126;u201;u201","B43;A23;A24;A25;A26;B23;B24;B25;B26",9,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
16,"TPA 1","Gauche","HP01.AUTH.RITAC.I2","Proliant DL360pG8","Serveur",1,"Rackable",1,"HP","CZJ422010L",750,,,,"∞","","ATL – applicatif","ATL","Déménagement",3,1,2,7,"07",0,0,0,0,,4,8,8,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"?",1,8,"ipmi;cm1;cm2;cm3;cm4;slot1/1;slot1/2;slot1/3;slot1/4","G;R;R;R;R;V;V;V;V","u114;u114;t100,t102,t110,t114,t1012,t1126;u201;u201;u114;t100,t102,t110,t114,t1012,t1126;u201;u201","A43;A19;A20;A21;A22;B19;B20;B21;B22",9,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
30,"TPA 12","TPA12","REPL-APPLIS-1","EqualLogic PS6000","Baie de disques",1,"Rackable",3,"DELL","DCPKWP1",440,,,,,,"ATL – applicatif","ATL","Déménagement",3,1,2,7,"07",0,0,0,0,,8,0,8,,8,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,"?","?",0,8,"slot1/1;slot1/2;slot1/3;slot1/4;slot2/1;slot2/2;slot2/3;slot2/4","R;V;V;G;V;R;R;G","u201;u201;u201;u114;u201;u201;u201;u114","A16;B16;B17;A44;B18;A17;A18;B44",8,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
29,"TPA 12","TPA12","REPL-APPLIS-0","EqualLogic PS6000","Baie de disques",1,"Rackable",3,"DELL","6BNKWP1",440,,,,,,"ATL – applicatif","ATL","Déménagement",3,1,2,7,"07",0,0,0,0,,8,0,8,,8,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,"?","?",0,8,"slot1/1;slot1/2;slot1/3;slot1/4;slot2/1;slot2/2;slot2/3;slot2/4","R;V;V;G;V;R;R;G","u201;u201;u201;u114;u201;u201;u201;u114","A13;B13;B14;A45;B15;A14;A15;B45",8,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
15,"TPA 1","Gauche","GRPVEEAM","EqualLogic PS6000","Baie de disques",1,"Rackable",3,"DELL","5CNKWP1",440,,,,"∞","","ATL – applicatif","ATL","Déménagement",4,1,2,7,"07",0,0,0,0,,8,8,8,,8,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,"?","?",0,8,"slot1/1;slot1/2;slot1/3;slot1/4;slot2/1;slot2/2;slot2/3;slot2/4","R;V;V;G;V;R;R;G","u201;u201;u201;u114;u201;u201;u201;u114","A10;B10;B11;A46;B12;A11;A12;B46",8,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
1,"TPA 1","Droite","ACTARUS","EqualLogic PS6100","Baie de disques",1,"Rackable",4,"DELL","BWGBF02",1080,,,,"∞","","ATL – bureautique","ATL","Déménagement",4,1,2,7,"07",0,0,0,0,,8,8,8,,8,2,2,2,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,"?","?",2,8,"slot1/1;slot1/2;slot1/3;slot1/4;slot1/5;slot2/1;slot2/2;slot2/3;slot2/4;slot2/5","R;R;V;V;G;R;R;V;V;G","u201;u201;u201;u201;u114;u201;u201;u201;u201;u114","A06;A07;B06;B07;A47;B08;B09;A08;A09;B47",10,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
37,"TPB -1","ATL","MIZAR","EqualLogic PS6100","Baie de disques",1,"Rackable",4,"DELL","HVN5G5J",1080,"4,70",,,"∞","","ATL – bureautique","ATL","Déménagement",4,1,2,7,"07",0,0,0,0,,8,8,8,,8,2,2,2,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,"?","?",2,8,"slot1/1;slot1/2;slot1/3;slot1/4;slot1/5;slot2/1;slot2/2;slot2/3;slot2/4;slot2/5","R;R;V;V;G;R;R;V;V;G","u201;u201;u201;u201;u114;u201;u201;u201;u201;u114","A02;A03;B02;B03;A48;B04;B05;A04;A05;B48",10,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
400,"TPB -2","Stock","SXT_SEQ72a:Slot4","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,1,2,6,"06",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
139,"TPB -1","DIVERS 1","ETL-03","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","HLGZ7X1",140,"0,61","3.9","G2-D3",,,"Singleton admin","DOIP","Déménagement",3,1,2,6,"06",2,2,0,0,,4,2,2,,4,1,,1,,,,,,"2FC",,"Err :502","Err :502","Err :502","Err :502","Err :502",-2,"Err :502","10.167.133.10",,"Eth0(10.167.133.10), eth1(10.167.5.10)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.133.8. Ajouter le vlan1505(10.167.5.8) taggé sur le port du switch et le bond0 - Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1833;u1633,t1505;u1633,t1505","B36;A30;B30",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
223,"TPB -1","INFRA 1","H-PREPROD-01","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","3SMKF02",280,"1,22",,,"H-preprod",,"Singleton admin","DOIP","Déménagement",3,1,2,6,"06",2,2,0,0,,8,4,4,,4,1,,1,,"4RJ","1FC","1FC",,,,"Err :502",4,-1,-1,"Err :502","Err :502","Err :502","10.167.129.133",,,,1,4,"ipmi1;cm1;cm2;slot1/1;slot1/2","G;R;R;V;V","u1829;u1629;t1503,t1631;u1629;t1503,t1631","A36;A28;A29;B28;B29",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
375,"TPB -1","VMBD1","H-RECETTE-01","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","6B4RJ32",224,"0,97",,,"H-recette",,"Singleton admin","DOIP","Déménagement",3,1,2,6,"06",2,2,0,0,,12,"2+2",4,,4,1,,1,,"4RJ","1FC","1FC",,"4RJ",,"Err :502",4,-1,-1,"Err :502",4,"Err :502","10.167.129.130",,,,1,4,"ipmi1;cm1;cm2;slot1/1;slot1/2","G;R;R;V;V","u1829;u1629;t1513,t1514,t1515,t1516,t1517,t1518,t1519,t1520,t1521,t1641,t1642,t1643,t1644,t1645,t1646,t1647,t1648,t1649,t1705,t1706,t1707,t1708,t1709,t1710,t1711,t1712,t1713;u1629;t1513,t1514,t1515,t1516,t1517,t1518,t1519,t1520,t1521,t1641,t1642,t1643,t1644,t1645,t1646,t1647,t1648,t1649,t1705,t1706,t1707,t1708,t1709,t1710,t1711,t1712,t1713","B37;A26;A27;B26;B27",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
127,"TPB -1","DEM6","PG-M2-03","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","GZQPQ52",280,"1,22",,,"Pg-replication","","Cluster admin","DOIP","Déménagement",4,1,2,6,"06",1,1,0,0,,8,2,4,,4,1,,1,,,"4RJ",,,"1FC",,"Err :502","Err :502",4,"Err :502","Err :502",-1,"Err :502","10.167.132.126","Pg-m2-03",,"Déménagement en l'état",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1832;u1632,t1504;u1632,t1504;xxx;xxx","A37;A24;B24;A25;B25",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
140,"TPB -1","DIVERS 1","H-RH-03","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","HM1D5Y1",170,"0,74","D.39","G2-D3","H-rh","","Cluster admin","DOIP/DOIF","Déménagement",4,1,2,6,"06",2,2,2,2,,4,4,4,,4,1,,1,,,,,,"2FC",,"Err :502","Err :502","Err :502","Err :502","Err :502",-2,"Err :502","10.167.129.93",,,,1,4,"ipmi1;cm1;cm2;slot2/1;slot2/2","G;R;R;V;V","u1829;u1629;t1509,t1512,t1567,t1637,t1640;u1629;t1509,t1512,t1567,t1637,t1640","B38;A22;A23;B22;B23",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
288,"TPB -1","SAUV 1","TINA-01","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","FLGZ7X1",224,"0,97","3.8","G2-D2",,"","Singleton admin","DOIP","Déménagement",4,1,2,6,"06",4,4,4,4,,4,2,2,,4,1,,1,"2FC",,,,,"2FC",,-2,"Err :502","Err :502","Err :502","Err :502",-2,"Err :502","10.167.129.99",,"bond0(eth0-eth1) +Vlans pour la sauvegarde","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1829;u1629,t770,t772,t1500,t1501,t1565,t1569,t1624,t1625,t1629,t1630,t1631,t1632,t1633,t1634,t1635,t1636,t1637,t1638,t1639,t1640,t1650,t1651,t1652,t1653,t1654,t1655,t1661,t1665;u1629,t770,t772,t1500,t1501,t1565,t1569,t1624,t1625,t1629,t1630,t1631,t1632,t1633,t1634,t1635,t1636,t1637,t1638,t1639,t1640,t1650,t1651,t1652,t1653,t1654,t1655,t1661,t1665","A38;A21;B21",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
289,"TPB -1","SAUV 1","TINA-03","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","3JLT75J",350,"1,52","3.8","G2-D2",,"","Singleton admin","DOIP","Déménagement",4,1,2,6,"06",4,4,4,4,,2,2,2,,2,0,,1,,"2FC",,,,"2FC",,"Err :502",-2,"Err :502","Err :502","Err :502",-2,"Err :502","10.167.129.96",,"bond0(eth0-eth1) +Vlans pour la sauvegarde","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1829;t1629,t1500,t1501;t1629,t1500,t1501","B39;A20;B20",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
306,"TPB -1","SINGLE 1","SGBD-PRODD-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","J3Y6X4J",418,"1,82","D.38","G2-D4",,,"Singleton admin","DOIP","Déménagement",3,1,2,6,"06",0,0,0,0,,4,3,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.132.23",,"Eth0(10.167.132.23, 10.167.132.147)eth2(vlan1504:10.167.4.23)","Créer un bond0 avec eth0 et eth1, lui affecter les ip  10.167.132.23 et 10.167.132.147. Ajouter le vlan1504(10.167.4.23) taggé sur le port du switch et le bond0",1,2,"ipmi1;cm1;cm2","G;R;V","u1832;u1632,t1504;u1632,t1504","A39;A19;B19",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
101,"TPB -1","DEM4","SGBD-SITADEL-02","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","HXQ6X4J",416,"1,81",,,,,"Singleton DG","DOIP","Déménagement",3,1,2,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.132.135",,"Eth0(10.167.132.135)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.132.135",1,2,"ipmi1;cm1;cm2","G;R;V","u1832;u1632,t1504;u1632,t1504","B40;A18;B18",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
381,"TPB -1","VMBD1","SGBD-SITADEL-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","GXQ6X4J",410,"1,78",,,,,"Singleton DG","DOIP","Déménagement",3,1,2,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.132.134",,"Eth0(10.167.132.134)  +vlan1504(10.167.4.134)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.132.134. Appliquer le vlan1504 avec l'ip 10.167.4.134 sur le bond0",1,2,"ipmi1;cm1;cm2","G;R;V","u1832;u1632,t1504;u1632,t1504","A40;A17;B17",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
296,"TPB -1","SINGLE 1","INDEXER-03","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","FHLT75J",384,"1,67",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.130.120",,"Eth0(10.167.130.120)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.130.120 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1830;u1630;u1630","B41;A16;B16",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
298,"TPB -1","SINGLE 1","LOG-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","259M15J",414,"1,80","D.38","G2-D3",,,"Singleton admin","DOIP","Déménagement",3,1,2,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.130.9",,"Eth0(10.167.130.9)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.130.9 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1830;u1630;u1630","A41;A15;B15",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
236,"TPB -1","INFRA 1","SUPERVISION-02","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","5NNXD5J",432,"1,88","2.12","G2-D7",,,"Singleton admin","DOIP","Déménagement",3,1,2,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.123.12",,"Eth0(10.167.123.12)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.123.12 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1823;u1623;u1623","B42;A14;B14",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
396,"TPB -2","Stock","SXT_SEQ62a:Slot4","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,1,2,8,"08",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
165,"TPB -1","DNS RIE","H-DNSRIE-SOAPUB-PARIS01","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","F0YCJ32",98,"0,43",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",1,1,0,0,,8,2,2,,4,1,,1,,,,,,"1FC","4RJ","Err :502","Err :502","Err :502","Err :502","Err :502",-1,4,"10.167.129.26",,"Eth0(10.167.129.26)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.129.26 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1829;u1629;u1629","A42;A13;B13",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
164,"TPB -1","DNS RIE","H-DNSRIE-SOA-PARIS01","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","DZXCJ32",98,"0,43",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",1,1,0,0,,8,2,2,,4,1,,1,,,,,,"1FC","4RJ","Err :502","Err :502","Err :502","Err :502","Err :502",-1,4,"10.167.129.25",,"bond0(eth0-eth1,10.167.129.25)","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1829;u1629;u1629","B43;A12;B12",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
317,"TPB -1","SINGLE 3","ORACLE-03","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","3GJNV02",196,"0,85",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",2,2,0,0,,8,2,2,,4,1,,1,,,"4RJ","1FC","1FC",,,"Err :502","Err :502",4,-1,-1,"Err :502","Err :502","10.167.132.33",,"bond0(eth0-eth1,10.167.132.33)","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1832;u1632,t1504;u1632,t1504","A43;A11;B11",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
316,"TPB -1","SINGLE 3","ORACLE-02","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","4FJNV02",168,"0,73",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",2,2,0,0,,8,2,2,,4,1,,1,,,"4RJ","1FC","1FC",,,"Err :502","Err :502",4,-1,-1,"Err :502","Err :502","10.167.132.32",,"Connection time out – ICMP NOK","?",1,2,"ipmi1;cm1;cm2","G;R;V","u1832;u1632,t1504;u1632,t1504","B44;A10;B10",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
315,"TPB -1","SINGLE 3","ORACLE-01","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","9HJNV02",196,"0,85",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",2,2,0,0,,8,2,2,,4,1,,1,,,"4RJ","1FC","1FC",,,"Err :502","Err :502",4,-1,-1,"Err :502","Err :502","10.167.132.31",,"bond0(eth0-eth1,10.167.132.31)","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1832;u1632,t1504;u1632,t1504","A44;A09;B09",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
141,"TPB -1","DIVERS 1","LOG-03","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","B6FXD5J",197,"0,86","3.9","G2-D3",,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.130.15",,"Eth0(10.167.130.15)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.130.15 - Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1830;u1630;u1630","B45;A08;B08",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
94,"TPB -1","DEM4","LOG-02","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","DFC2F4J",228,"0,99",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",0,0,0,0,,6,2,2,,4,1,,1,"2RJ",,,,,,,2,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.130.11",,"Eth0(10.167.130.11)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.130.11 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1830;u1630;u1630","A45;A07;B07",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
86,"TPB -1","DEM4","BO-PROD-02","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","J1WKR4J",172,"0,75",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.133.2",,,"Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.133.2. Ajouter le vlan1505(10.167.5.2) taggé sur le port du switch et le bond0 - Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1833;u1633,t1505;u1633,t1505","B46;A06;B06",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
308,"TPB -1","SINGLE 3","ETL-02","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","DJT5L4J",180,"0,78",,,,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.133.8",,"Eth0(10.167.133.8) eth1(10.167.5.8)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.133.8. Ajouter le vlan1505(10.167.5.8) taggé sur le port du switch et le bond0 - Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1833;u1633,t1505;u1633,t1505","A46;A05;B05",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
138,"TPB -1","DIVERS 1","ETL-01","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","FJT5L4J",200,"0,87","3.9","G2-D3",,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.133.7",,"Eth0(10.167.133.7), eth1(10.167.5.7)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.133.7. Ajouter le vlan1505(10.167.5.7) taggé sur le port du switch et le bond0 - Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1833;u1633,t1505;u1633,t1505","B47;A04;B04",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
299,"TPB -1","SINGLE 1","MUNIN-01","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","12WKR4J",373,"1,62","D.38","G2-D3",,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.123.7",,"Eth0(10.167.123.7)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.123.7 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1823;u1623;u1623","A47;A03;B03",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
305,"TPB -1","SINGLE 1","SGBD-DEV-C","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","FTZ4H4J",230,"1,00","2.11","G2-D4",,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",0,0,0,0,,6,1,2,,4,1,,1,"2RJ",,,,,,,2,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.135.8","Sgbd-devc",,,1,2,"ipmi1;cm1;cm2","G;R;V","u1835;u1635,t1507;u1635,t1507","B48;A02;B02",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
304,"TPB -1","SINGLE 1","SGBD-DEV-B","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","GTZ4H4J",230,"1,00","2.11","G2-D4",,,"Singleton admin","DOIP","Déménagement",3,1,2,8,"08",0,0,0,0,,6,1,2,,4,1,,1,"2RJ",,,,,,,2,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.135.6","Sgbd-devb",,,1,2,"ipmi1;cm1;cm2","G;R;V","u1835;u1635,t1507;u1635,t1507","A48;A01;B01",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
111,"TPB -1","DEM5","CGDD-SW1","PowerConnect 6424","Commutateur LAN",1,"Rackable",1,"DELL",,,,,,,,"Singleton DG","CGDD","Déménagement",3,1,3,,"00",0,0,0,0,,0,0,0,,,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,"?","?",0,0,0,0,0,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
112,"TPB -1","DEM5","CGDD-SW2","PowerConnect 6424","Commutateur LAN",1,"Rackable",1,"DELL",,,,,,,,"Singleton DG","CGDD","Déménagement",3,1,3,,"00",0,0,0,0,,0,0,0,,,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,"?","?",0,0,0,0,0,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
401,"TPB -2","Stock","SXT_SEQ63a:Slot1","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,1,3,1,"01",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
407,"TPB -2","Stock","SXT_SEQ73a:Slot1","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,1,3,3,"03",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
